name,price,ISK_Per_ML_Ethanol,alcoholPercentage,volume_ML
Bombay Sapphire Premier Cru Murcian Lemon,10299,0.3130395136778116,47.0,700
Flóki Icelandic New Make Spirit,10490,0.313134328358209,67.0,500
Linie Aquavit,6499,0.3132048192771084,41.5,500
Bombay Sapphire,6299,0.31495,40.0,500
Ketel One Vodka,12599,0.314975,40.0,1000
Old Islandia Gin,8827,0.31525,40.0,700
köbenhavn klassisk gin,7273,0.31621739130434784,46.0,500
Ólafsson Gin,9299,0.3162925170068027,42.0,700
Ketel One Vodka,56999,0.3166611111111111,40.0,4500
Bacardi Limon,7099,0.31691964285714286,32.0,700
Blossom Distilled Gin Peach,9999,0.31742857142857145,45.0,700
Bombay Sapphire,8899,0.3178214285714286,40.0,700
Plantation Original Dark Double Aged Rum,8899,0.3178214285714286,40.0,700
Courriere Napoleon Finest VSOP,2290,0.31805555555555554,36.0,200
Adelphi Blended Scotch,8950,0.3196428571428571,40.0,700
Ballantine's 10 ára,6399,0.31995,40.0,500
Bombay Bramble Blackberry & Raspberry,8399,0.3199619047619048,37.5,700
Buffalo Trace Kentucky Straight Bourbon Whiskey,8975,0.3205357142857143,40.0,700
Wild Pink Gin Berry infused,8990,0.32107142857142856,40.0,700
Ækvator Akvavit,8998,0.32135714285714284,40.0,700
Yellow Snake Jamaican Amber Rum í öskju,8998,0.32135714285714284,40.0,700
Ketel One Vodka,8999,0.32139285714285715,40.0,700
Plantation Barbados Grande Reserve Rum,8999,0.32139285714285715,40.0,700
Ballantine's 10 ára,8999,0.32139285714285715,40.0,700
Gosling's Black Seal,8999,0.32139285714285715,40.0,700
Discarded Grape Skin Chardonnay Vodka,8999,0.32139285714285715,40.0,700
Leblon Cachaca,8999,0.32139285714285715,40.0,700
Jack Daniel's Old No. 7,8999,0.32139285714285715,40.0,700
Four Roses Small Batch,10190,0.3234920634920635,45.0,700
Generous Gin,9999,0.3246428571428571,44.0,700
Bacardi Razz,5199,0.3249375,32.0,500
Jack Daniel's Old No. 7,6499,0.32495,40.0,500
Larsen VS,6499,0.32495,40.0,500
Chivas Regal 12 ára,12999,0.324975,40.0,1000
Bacardi Razz,7299,0.3258482142857143,32.0,700
Mombasa Club Strawberry Edition Gin,8599,0.32758095238095236,37.5,700
Jack Daniel's Old No. 7,4599,0.3285,40.0,350
Gran Duque de Alba Solera Gran Reserva,9212,0.329,40.0,700
Tanqueray Ten í öskju,10899,0.3291754756871036,47.3,700
Tanqueray Ten,10899,0.3291754756871036,47.3,700
Ableforth's Bathtub Gin,9999,0.3298911250412406,43.3,700
Plantation Grande Reserve Barbados,6599,0.32995,40.0,500
Spirits of Iceland Vodka,6615,0.33075,40.0,500
Plantation Overproof Artisanal Rum O.F.T.D.,15990,0.331055900621118,69.0,700
Tanqueray Rangpur Lime,9599,0.3320304392943619,41.3,700
Roku Gin,9999,0.33219269102990034,43.0,700
Kilbeggan Single Grain,9999,0.33219269102990034,43.0,700
St Kitts & Nevis Sister Isles Reserva Rhum,9324,0.333,40.0,700
Birkir,5998,0.3332222222222222,36.0,500
Ketel One Vodka,19999,0.33331666666666665,40.0,1500
Landi,6340,0.3336842105263158,38.0,500
