name,price,ISK_Per_ML_Ethanol,alcoholPercentage,volume_ML
Kwak,799,0.28823953823953824,8.4,330
Gulden Draak,999,0.2883116883116883,10.5,330
Ölverk Rauðihver Red Ale,524,0.2887052341597796,5.5,330
Tuborg Julebryg kútur 25 lítrar,38284,0.2889358490566038,5.3,25000
Tuborg Classic,439,0.2891963109354414,4.6,330
Blómálfur Saison,449,0.28949065119277884,4.7,330
Hýr Álfur Happy Lager,449,0.28949065119277884,4.7,330
Wet All Day,599,0.28965183752417795,4.7,440
Stuck at Home Milk Stout,599,0.28965183752417795,4.7,440
Segull 67 Original,478,0.2896969696969697,5.0,330
Ölverk Eilífur Pils,498,0.2902097902097902,5.2,330
Hacker Pschorr Hefe Weisse,799,0.29054545454545455,5.5,500
Malbygg Kisi Pale Ale,716,0.2905844155844156,5.6,440
Rodenbach Grand Cru,576,0.2909090909090909,6.0,330
Gæðingur Pale Ale,432,0.2909090909090909,4.5,330
Founders Backwoods Bastard,1149,0.2915873620098972,11.1,355
Kukl Classic Lager,482,0.2921212121212121,5.0,330
Gæðingur Barley Wine,1113,0.2932806324110672,11.5,330
Kingfisher Premium,465,0.2935606060606061,4.8,330
Malbygg Dreitill NZ Pilsner,648,0.29454545454545455,5.0,440
"skör dagar,nætur,vikur, mánuðir, sour",1039,0.29517045454545454,8.0,440
Tripel Karmeliet,819,0.29545454545454547,8.4,330
Sólar Magnús Frúktus,595,0.29557873820168906,6.1,330
Ölvisholt Lager,449,0.29578392621870886,4.6,330
Gellivör IPA,654,0.29579375848032563,6.7,330
Fuller's London Porter,799,0.2959259259259259,5.4,500
Mosaic Hoppy Rice Lager,756,0.2962382445141066,5.8,440
Ölvisholt páska súkk,489,0.2963636363636364,5.0,330
Weltenburger Barock Dunkel,699,0.2974468085106383,4.7,500
Ölvisholt Móri Red ale,540,0.2975206611570248,5.5,330
Skyrgosi,491,0.29757575757575755,5.0,330
Brewdog Black Heart Draught Stout,537,0.29767184035476724,4.1,440
Fuller's Imperial Stout,1598,0.2986915887850467,10.7,500
Trékallinn Double Bock,720,0.298879202988792,7.3,330
Hlemmur IPA,855,0.29895104895104896,6.5,440
Malbygg Dingull Pale Ale,698,0.2993138936535163,5.3,440
Tiny Rebel Clwb Tropica Tropical IPA,544,0.2997245179063361,5.5,330
Upp á topp og niður Pale Ale,495,0.3,5.0,330
O'hara's Irish Red Nitro,568,0.30021141649048627,4.3,440
O'hara's Irish Stout Nitro,568,0.30021141649048627,4.3,440
Singha Lager,496,0.3006060606060606,5.0,330
Total Eclipse Svartur IPA,596,0.301010101010101,6.0,330
Fuller's india pale ale,799,0.30150943396226415,5.3,500
Galdr Lager,458,0.3017127799736496,4.6,330
To Öl There Gose the Seawater Pipe,498,0.3018181818181818,5.0,330
Segull 67 Svarta María Stout,498,0.3018181818181818,5.0,330
Er of snemmt að fá sér Hoppy Lager,665,0.30227272727272725,5.0,440
Otur West Coast IPA,798,0.30227272727272725,6.0,440
Cobra,449,0.3023569023569024,4.5,330
Flensburger Gold,479,0.3023989898989899,4.8,330
Vífill Pale Ale,499,0.30242424242424243,5.0,330
Mikkeller Witbier,499,0.30242424242424243,5.0,330
Óskar páskabjór,499,0.30242424242424243,5.0,330
Pietra Biera Corsa,599,0.30252525252525253,6.0,330
Wet Spot New England IPA,799,0.30265151515151517,6.0,440
Chimay blár miði,899,0.3026936026936027,9.0,330
Chimay Blonde Forte 150 grænn miði,999,0.30272727272727273,10.0,330
Anchor Old Foghorn,1099,0.3035073184203259,10.2,355
Smiðjan Brugghús Yellow Alert,846,0.3051948051948052,6.3,440
First Lady IPA,575,0.3056884635832004,5.7,330
Úlfrún nr. 34 kútur 25 lítrar,34400,0.30577777777777776,4.5,25000
Heyzí Blond Hazy IPA,596,0.30611196712891625,5.9,330
Corsendonk Gold Tripel,990,0.3061224489795918,9.8,330
Hnoðri Session IPA,485,0.3061868686868687,4.8,330
Slippur Session IPA,635,0.30705996131528046,4.7,440
Dynjandi IPA,599,0.30765279917822286,5.9,330
Segull 67 Naggur Session IPA,468,0.30830039525691705,4.6,330
Mikkeller Hazy IPA,499,0.3085961657390228,4.9,330
Westmalle Trappist Tripel,969,0.3090909090909091,9.5,330
Kronenbourg 1664 Blanc Fruits Rouges,459,0.3090909090909091,4.5,330
Borghildur Lite Lager,449,0.309228650137741,4.4,330
Yuzu Rice Lager,460,0.30976430976430974,4.5,330
Malbygg Pardus IPA,982,0.30997474747474746,7.2,440
Founders All Day IPA,483,0.3114119922630561,4.7,330
Passion Tang Sour Ale,720,0.3116883116883117,7.0,330
Drangi Amber Ale,515,0.31212121212121213,5.0,330
Kona Hanalei Island IPA,499,0.31236306729264474,4.5,355
Þegar Davíð keypti ölið IPA,799,0.31308777429467083,5.8,440
Ungi Quadrupel,1137,0.31322314049586775,11.0,330
Malbygg Basl IPA,896,0.3132867132867133,6.5,440
Sorti svartur lager,498,0.3143939393939394,4.8,330
Malbygg Bjössi Bolla Imperial Stout,1522,0.31446280991735537,11.0,440
Malbygg Kaffibolla Imperial Stout,1522,0.31446280991735537,11.0,440
Páskapúki,519,0.3145454545454546,5.0,330
Dokkan Pale,499,0.31502525252525254,4.8,330
Ölvisholt Session IPA,479,0.3155467720685112,4.6,330
To Öl 45 Days Organic Pilsner,490,0.3159252095422308,4.7,330
Ribbit,836,0.31666666666666665,6.0,440
Game Álfur India Pale Ale,439,0.31673881673881676,4.2,330
Piraat,1099,0.31717171717171716,10.5,330
Gulden Draak 9000 quadruple,1099,0.31717171717171716,10.5,330
Gæðingur New Sweet England,629,0.31767676767676767,6.0,330
Þunnudagur,472,0.3178451178451178,4.5,330
Verði ljós Belgian IPA,598,0.31791600212652843,5.7,330
Brewdog Elvis Juice Grapefruit Infused IPA,682,0.31794871794871793,6.5,330
Malbygg Sopi Session IPA,658,0.3181818181818182,4.7,440
Úlfey nr. 67 India Pale Ale,1051,0.3184848484848485,7.5,440
Helga nr. 69 Raspberry Sour,494,0.3185041908446164,4.7,330
Sæmundur nr. 49 Mango Pale Ale,494,0.3185041908446164,4.7,330
Gæðingur páskatumi,589,0.31872294372294374,5.6,330
Kona Big Wave,499,0.3194622279129321,4.4,355
Úlfur Úlfur nr. 17 Double IPA,949,0.31952861952861955,9.0,330
Fuller's Honey Dew,799,0.3196,5.0,500
Beavertown Gamma Ray American Pale Ale,570,0.3198653198653198,5.4,330
Hafnarfjarðar Lager,528,0.32,5.0,330
Bombay Bicycle India's Pale Ale,465,0.32024793388429745,4.4,330
Delirium Tremens Strong Blond Beer,899,0.32049910873440285,8.5,330
